Language,Article_Title,Article_Text,Entity,Fame,Age Group,Gender,Role,Origin of Culture,Existence Type,Life Status,Era,Count,Pronoun/Verb in Wiki Article,Pronoun/Verb in Written Setting,Pronoun/Verb in Spoken Setting
Hindi,मैनुएल फेरारा,"मैनुएल फेरारा''' (; जन्मनाम: मैनुएल जीनिन; Manuel Jeannin ,1 नवम्बर 1975, गैग्नी, फ्रांस), एक फ्रांसीसी अश्लील फिल्म अभिनेता और वयस्क फिल्म निर्देशक हैं। फेरारा के खाते में लगभग 945 अश्लील फिल्में दर्ज हैं जिनमें से लगभग 97 फिल्मों का निर्देशन उन्होने स्वयं किया है।",Human,Controversial,Adult,Male,Entertainment,Exotic,Real,Alive,Modern,Singular,Honorific,Non-Honorific,Non-Honorific
Hindi,जलालुद्दीन हक्कानी,"मौलवी जलालुद्दीन हक्कानी (जलालुद्दीन हक़्क़ानी ) (1939 - 3 सितम्बर 2018) हक्कानी नेटवर्क का एक अफ़गान नेता था, जो एक विद्रोही समूह था जो संयुक्त राज्य अमेरिका के नेतृत्व वाले नाटो बलों और अफ़गानिस्तान की (अब) पूर्व सरकार के विरुद्ध गुरिल्ला युद्ध में लड़ रहा था।",Human,Controversial,Old,Male,Criminals,Exotic,Real,Dead,Modern,Singular,Non-Honorific,Non-Honorific,Non-Honorific
Hindi,अमीना गुरीब-फकीम,बीबी अमीना फिरदौस गुरीब-फकीम''' (जन्म १७ अक्टूबर १९५९) एक मॉरिशियाई जैवविविधता की वैज्ञानिक हैं जो वर्तमान में मॉरिशस की राष्ट्रपति हैं। दिसम्बर २०१४ में वह लेलेप गठबंधन से वह राष्ट्रपति पद की उम्मीद्वार चुनी गयी। २९ मई २०१५ को राष्ट्रपति कैलाश प्रयाग के इस्तीफे के बाद वह मॉरिशस संसद में सर्वसम्मति से राष्ट्रपति पद पर चुनी गयी। गुरीब-फकीम एलिजाबेथ द्वितीय व कार्यवाहक राष्ट्रपति मोनिक़ ओहसन बेलेपेयु के बाद तृतीय महिला राष्ट्राध्यक्ष हैं। वह स्वतंत्र मॉरिशस की प्रथम पूर्णकालिक महिला राष्ट्राध्यक्ष हैं। १७ मार्च २०१८ को क्रेडिट कार्ड से लग्जरी निजी सामान की खरीद करने के कारण विवादों में आने से उन्होंने राष्ट्रपति पद से इस्तीफा दे दिया। फकीम का इस्तीफा २३ मार्च २०१८ से प्रभावी होगा।,Human,Controversial,Adult,Female,Politics and Governance,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,अनवर होजा,"अनवर ख़लील होजा''' . ''Random House Webster's Unabridged Dictionary''. (अल्बानियाई: '''Enver Halil Hoxha)'''; 16 अक्टूबर 1908- 11 अप्रैल 1985) There is uncertainty over Hoxha's true date of birth. Fevziu (2016), p.&#x202F;10) notes: ""No fewer than five different dates are to be found in the Central State Archives [of Albania] alone."" अल्बानियाई कम्युनिस्ट राजनेता थे, जिन्होंने अल्बानिया के राज्य के प्रमुख के रूप में 1944 से 1985 (उनकी मृत्यु) तक, अल्बानिया के श्रम विभाग के पहले सचिव के रूप में काम किया। इसी समय के दौरान वे अल्बानिया के डेमोक्रेटिक फ्रंट के अध्यक्ष और से सशस्त्र बलों के कमांडर-इन-चीफ थे। उन्होंने 1944 से 1954 तक अल्बानिया के 22वें प्रधान मंत्री के रूप में कार्य किया और कई बार विदेश मंत्री और रक्षा मंत्रीका पद भी सम्भाला। उन्होंने राजा ज़ोग का तख़्तापलट करके अल्बानिया में साम्यवादी सरकार स्थापित की थी। ""समाजवादी अल्बानिया के 40 वर्ष"" किताब 1984 में छपी थी। इसमें यह बताया गया है कि कैसे अपने चार-दशक (1945-1984) के शासन के दौरान, होजा ने देश का पुनर्निर्माण किया, जबकि द्वितीय विश्व युद्ध के बाद अल्बानिया खंडहर हो गया था। साथ ही साथ बताया गया है कि अल्बानिया की पहली रेलवे लाइन का निर्माण, वयस्क साक्षरता दर को 5% से ऊपर उठाकर 98% तक लाना, महामारी का सफाया, देश का विद्युतीकरण और प्रमुख रूप से अल्बानिया कृषि-आत्मनिर्भर बनने की ओर होजा ने काम किया। ''40 Years of Socialist Albania'', Dhimiter Picani किंतु राजनीतिक दमन करने के लिए उनकी आलोचना होती है, जिससे तात्पर्य मजबूर श्रम शिविरों, ग़ैरन्यायिक हत्याओं और फांसी का प्रयोग करके साम्यवाद-विरोधियों का सफाया करने से है। इसमें से एक बड़ी संख्या में ऐसे अपराध सिगुरिमि नाम की गुप्त पुलिस से करवाए जाते थे। होजा की सरकार 1970 के दशक के मध्य से संशोधनवाद-विरोधी मार्क्सवाद-लेनिनवाद के प्रति अपनी घोषित दृढ़ता का पालन करने के लिए ख़ास तौर से जानी जाती थी। इस कारण जोसेफ़ स्टालिन की मौत के बाद, निकिता ख़्रुश्चेव ने जब सोवियत संघ की नीतियों में बदलाव लाने की कोशिश की, तो उन्होंने तब तक के अपने देश के सबसे घनिष्ठ मित्र सोवियत संघ को आड़े हाथों ले लिया। इसी के साथ उन्होंने चीन और सोवियत संघ में चल रहे तत्कालीन झगड़े में चीन का साथ दिया, जिस कारण सोवियत-अल्बानिया रिश्तों में घुली खटास का सीधा फ़ायदा चीन को पहुँचा। किंतु यह मित्रता भी ज़्यादा समय नहीं टिक सकी, क्योंकि होजा के मुताबिक़ चीन भी साम्यवाद के आदर्शों से दूर हटकर जा रहा था। 1976-1978 के दौर में माओवाद के साथ उनके टूटने के बाद, दुनिया भर के कई माओवादी दलों ने खुद को होजावादी घोषित किया।इनमें से सर्वाधिक लोकप्रिय मार्क्सवादी-लेनिनवादी पार्टियों और संगठनों (एकता और संघर्ष) का अंतर्राष्ट्रीय सम्मेलन है। इस प्रकार 70 के दशक के अंत में साम्यवादी दुनिया में अल्बानिया की चीन और सोवियत संघ दोनों से दुश्मनी हो गयी। दुनिया से अलग-थलग पड़ने की वजह से देश की अर्थव्यवस्था चरमराने लगी। सोवियत संघ और अमेरिका ने बाद में होजा को मनाने की कोशिश भी की, किंतु वे नहीं माने। बल्कि उन्होंने पश्चिमी-यूरोपीय देशों से मित्रता बढ़ानी शुरू कर दी। उनका लक्ष्य यह था कि अल्बानिया को आर्थिक रूप से स्वतंत्र बना दें। किंतु वैश्वीकरण के युग में उनकी ये सोच दक़ियानूसी साबित हुई। अपने तानाशाही स्वभाव के कारण उन्हें कोई भी अलग सलाह मंज़ूर नहीं होती थी, ख़ासकर कि अपने आख़िरी दिनों में। इसके चलते वे अपने ""प्रतिद्वंदियों"" को रास्ते से हटा देते थे।",Human,Controversial,Old,Male,Politics and Governance,Exotic,Real,Dead,Modern,Singular,Honorific,Honorific,Non-Honorific
Hindi,यो-यो,"यो-यो''' (''योयो''' भी लिखा जाता है) एक खिलौना है जिसमें एक एक्सल होता है जो दो डिस्क से जुड़ा होता है, और एक्सल के चारों ओर एक डोरी बंधी होती है , एक स्पूल के समान। यह 440 ईसा पूर्व से अस्तित्व में होने का प्रमाण वाला एक प्राचीन खिलौना है। 17वीं शताब्दी में यो-यो को ''बैंडलोर'' भी कहा जाता था।",Other Being,Famous,Not Applicable,Gender Neutral/Non-Specific,Others,Exotic,Real,Not Applicable,Historical,Singular,Non-Honorific,Non-Honorific,Non-Honorific
Hindi,मैनुएल फेरारा,"मैनुएल फेरारा''' (; जन्मनाम: मैनुएल जीनिन; Manuel Jeannin ,1 नवम्बर 1975, गैग्नी, फ्रांस), एक फ्रांसीसी अश्लील फिल्म अभिनेता और वयस्क फिल्म निर्देशक हैं। फेरारा के खाते में लगभग 945 अश्लील फिल्में दर्ज हैं जिनमें से लगभग 97 फिल्मों का निर्देशन उन्होने स्वयं किया है।",Human,Controversial,Adult,Male,Entertainment,Exotic,Real,Alive,Modern,Singular,Honorific,Non-Honorific,Non-Honorific
Hindi,इब्राहिम बबंगीदा,"जनरल '''इब्राहिम बदमासी बाबंगीदा''' (जन्म 17 अगस्त 1941) जिसे '''आईबीबी के''' नाम से जाना जाता है, एक नाइजीरियाई राजनेता और सैन्य जनरल हैं, जिन्होंने 1985में नाइजीरिया के सैन्य अध्यक्ष के रूप में 1993 में अपने इस्तीफे तक सेवा की थी। उन्होंने जनवरी 1984 से सेना प्रमुख के रूप में भी काम किया। अगस्त 1985. बाबंगीदा ने सेना में रैंक के माध्यम से वृद्धि की और नाइजीरियाई गृहयुद्ध के दौरान लड़ी, वह नाइजीरिया में सैन्य तख्तापलट का प्रमुख साजिशकर्ता रहा है।",Human,Controversial,Old,Male,Military,Exotic,Real,Alive,Modern,Singular,Honorific,Honorific,Non-Honorific
Hindi,तैला व्लामीनेक,"टायला जेड व्लामिनेक''' (जन्म 27 अक्टूबर 1998) एक ऑस्ट्रेलियाई क्रिकेटर है जो ऑस्ट्रेलिया महिला और विक्टोरिया महिलाओं के लिए एक ऑल-राउंडर के रूप में खेलता है, और मेलबोर्न रेनेगेड्स टीम का सदस्य भी है।",Human,Famous,Adult,Female,Sports,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,ऐलिस कैप्सी,"एलिस रोज कैप्सी''' (जन्म 11 अगस्त 2004) एक अंग्रेजी क्रिकेटर है जो वर्तमान में सरे, साउथ ईस्ट स्टार्स और ओवल इनविंसिबल के लिए खेलती है। एक ऑलराउंडर, वह दाएं हाथ की बल्लेबाज और दाएं हाथ की ऑफ ब्रेक गेंदबाज हैं। 2021 में, कैपसी को पहली पीसीए महिला युवा खिलाड़ी का वर्ष चुना गया था।",Human,Famous,Juvenile,Female,Sports,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,जलालुद्दीन हक्कानी,"मौलवी जलालुद्दीन हक्कानी (जलालुद्दीन हक़्क़ानी ) (1939 - 3 सितम्बर 2018) हक्कानी नेटवर्क का एक अफ़गान नेता था, जो एक विद्रोही समूह था जो संयुक्त राज्य अमेरिका के नेतृत्व वाले नाटो बलों और अफ़गानिस्तान की (अब) पूर्व सरकार के विरुद्ध गुरिल्ला युद्ध में लड़ रहा था।",Human,Controversial,Old,Male,Criminals,Exotic,Real,Dead,Modern,Singular,Non-Honorific,Non-Honorific,Non-Honorific
Hindi,जांग चिंग,"ली शूमेंग''' (李淑蒙，या '''जांग चिंग'''(江青), '''लान पिंग''' मार्च 1914 - 14 मई 1991) माओ त्सेतूंग की चौथी पत्नी थी। चींग चार की टोली की शुरूआत के लिए जानी जाती है। चीन क इतिहास मै लिन बैओ की साथ वह चीन की सबसे ताकतवर औरत है। जांग तो एक प्रसिद्ध क्रान्तिवादि था।",Human,Controversial,Old,Female,In Famous/Controversial Activists,Exotic,Real,Dead,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,लिंडा लवलेस,"लिंडा लवलेस''' (जन्म लिंडा सुज़न बोरमैन; 10 जनवरी, 1949 - 22 अप्रैल, 2002) एक अमेरिकी पॉर्न फिल्म अभिनेत्री थीं, जिन्हें 1972 की हार्डकोर फिल्म डीप थ्रोट में उनके प्रदर्शन के लिए जाना जाता था। हालांकि उस समय फिल्म एक बड़ी सफलता थी, बाद में बोरमैन ने कहा कि उनके अपमानजनक पति, चक ट्रेयनोर ने उन्हें प्रदर्शन में धमकी दी और उन्हें मजबूर किया। अपनी आत्मकथा ऑर्डील में, उन्होंने वर्णन किया कि पर्दे के पीछे क्या चल रहा था। बाद में वह फिर से जन्म लेने वाली ईसाई और पोर्नोग्राफी विरोधी आंदोलन की प्रवक्ता बन गईं।",Human,Controversial,Adult,Female,Entertainment,Exotic,Real,Dead,Modern,Singular,Honorific,Non-Honorific,Non-Honorific
Hindi,जूडस इस्कैरियट,"जूडस इस्कैरियट''', (,''यहूदा'', ) बाइबल के न्यू टेस्टामेंट के अनुसार ईसा मसीह के बारह मूल धर्मदूतों में से एक थे और प्रधान पादरी के कहने पर यीशु को धोखा देने के लिए उन्हें अधिक जाना जाता है। , , , , , , ,",Human,In Famous,Adult,Male,Religion and Spirituality,Exotic,Real,Dead,Historical,Singular,Honorific,Honorific,Non-Honorific
Hindi,अब्द अल-अज़ीज़ इब्न बाज़,"शेख़ '''अब्द अल अजीज इब्न अब्दुल्ला इब्न बाज़''' (21 नवंबर 1912 - 13 मई 1999) सऊदी अरब के इस्लामी विद्वान थे। इन्होंने 1993 से 1999 में अपनी मृत्यु तक सऊदी अरब के ग्रैंड मुफ्ती के रूप में कार्य किया। फ्रांसीसी राजनीतिक वैज्ञानिक गाइल्स केपेल के अनुसार, इब्न बाज़ वह ""प्रतिष्ठित व्यक्ति"" थे जिनकी ""अत्यधिक धार्मिक विद्वता और हठधर्मिता"" के लिए उनकी प्रतिष्ठा ने उन्हें सऊदी अरब की आबादी के बीच स्वीकृति दिलाई। उनकी मृत्यु के बाद सरकार के पास ""उनकी जगह भरने"" के लिए सलाफ़ी विद्वानों में से कोई तुलनीय व्यक्ति नहीं रह गया। वह सलाफ़ी विचारधारा के एक प्रमुख प्रस्तावक थे। इब्न बाज़ ने सोवियत विरोधी जिहाद के दौरान मुजाहिदीन का समर्थन करने के लिए ज़कात को अधिकृत करने वाला एक फतवा जारी किया। उन्होंने फिलिस्तानी जिहादी अब्दुल्ला आज़म के वक्तव्य को अपना समर्थन दिया। यही सोवियत संघ के खिलाफ जिहाद के सफल आह्वान में एक शक्तिशाली प्रभाव था। ऐसा माना जाता है कि यह आधुनिक समय में किसी राष्ट्र द्वारा दूसरे राष्ट्र के खिलाफ जिहाद का पहला आधिकारिक आह्वान है। . Ibn Baz Fatwas, Volume 27, Book on Da'wah. An interview by the Pakistani magazine: Takbir. इब्न बाज़ के कई विचार और निर्णय विवादास्पद माने जाते हैं (सऊदी अरब के अंदर भी और बाहर भी), जिनमें ब्रह्मांड विज्ञान, महिलाओं के अधिकार, ओस्लो समझौते के लिए सऊदी अरब का समर्थन और सऊदी अरब की भूमि में खाड़ी युद्ध के दौरान और उसके बाद दो पवित्र मस्जिदों में गैर-मुस्लिम सैनिकों को तैनात करने की स्वीकार्यता शामिल है। ओसामा बिन लादेन ने इब्न बाज़ और उनके फैसलों की कड़ी निंदा की जिसमें उन्होंने सऊदी अरब की विदेश नीति और पश्चिमी शक्तियों के साथ गठबंधन का समर्थन किया था।",Human,Controversial,Old,Male,Religion and Spirituality,Exotic,Real,Dead,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,फ़ज़ल-उर-रहमान (राजनीतिज्ञ),"मौलाना फ़ज़ल-उर-रहमान''' (उर्दू: مولانا فضل الرحمان; जन्म 19 जून 1953) एक पाकिस्तानी राजनीतिज्ञ हैं जो जमीयत उलेमा-ए-इस्लाम (एफ) के अध्यक्ष हैं।वह पाकिस्तान डेमोक्रेटिक मूवमेंट (पीडीएम) के अध्यक्ष भी हैं, जो राजनीतिक दलों का एक गठबंधन है, जिसने 2022 में अविश्वास प्रस्ताव के माध्यम से तत्कालीन प्रधान मंत्री इमरान खान को बाहर कर दिया था। वह 1988 और 2018 के बीच नेशनल असेंबली के सदस्य थे, और 2004 से 2007 तक विपक्ष के नेता रहे। वह अफगानिस्तान में तालिबान सरकार के समर्थक हैं और उन्होंने इसकी अंतरराष्ट्रीय मान्यता की मांग की है। 1980 के दशक में, वह मूवमेंट फॉर द रिस्टोरेशन ऑफ डेमोक्रेसी (एमआरडी) का हिस्सा थे, जिसका गठन जनरल जिया-उल-हक के सैन्य शासन को समाप्त करने के लिए किया गया था। रहमान एक तालिबान समर्थक राजनेता हैं, जो अफगानिस्तान के इस्लामी अमीरात के साथ अपने घनिष्ठ संबंधों के लिए जाने जाते हैं। उन्होंने खुद को धार्मिक चरमपंथियों और कट्टरपंथियों से जुड़े बिना एक उदारवादी के रूप में फिर से ब्रांड करने का प्रयास किया है। पहले भी वह पाकिस्तान में शरिया लागू करने की मांग कर चुके हैं। महमूद हसन देवबंदी के अनुयायी होने के नाते, जिन्होंने ब्रिटिश राज के खिलाफ मुक्ति के लिए अभियान चलाया था, लेकिन बाद में राजनीतिक पार्टी जमीयत उलेमा-ए-इस्लाम की स्थापना के बाद अपने सदस्यों को सशस्त्र संघर्ष से प्रतिबंधित कर दिया, रहमान ने शरिया कानून लागू करने के लिए सशस्त्र संघर्ष का विरोध किया क्योंकि इससे समाज में चरमपंथ को बढ़ावा मिलता है। 2004 से 2007 तक खैबर पख्तूनख्वा में सत्ता में रहने के दौरान, उनकी पार्टी ने 'हस्बा विधेयक' पारित किया, जिसे बाद में अवैध और असंवैधानिक घोषित कर दिया गया। इस विधेयक के माध्यम से उनका मानना ​​था कि वह अपने पिता मुफ्ती महमूद के नक्शेकदम पर चलेंगे, क्योंकि उन्होंने 'निजाम-ए-मुस्तफा' को लागू करने की कोशिश की थी, जिसके लिए उनके पिता ने अपने पूरे राजनीतिक जीवन में संघर्ष किया। हालाँकि, पाकिस्तान के मुख्य न्यायाधीश इफ्तिखार चौधरी ने इसे असंवैधानिक घोषित कर दिया था।",Human,Controversial,Adult,Male,Politics and Governance,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,लिंडा लवलेस,"लिंडा लवलेस''' (जन्म लिंडा सुज़न बोरमैन; 10 जनवरी, 1949 - 22 अप्रैल, 2002) एक अमेरिकी पॉर्न फिल्म अभिनेत्री थीं, जिन्हें 1972 की हार्डकोर फिल्म डीप थ्रोट में उनके प्रदर्शन के लिए जाना जाता था। हालांकि उस समय फिल्म एक बड़ी सफलता थी, बाद में बोरमैन ने कहा कि उनके अपमानजनक पति, चक ट्रेयनोर ने उन्हें प्रदर्शन में धमकी दी और उन्हें मजबूर किया। अपनी आत्मकथा ऑर्डील में, उन्होंने वर्णन किया कि पर्दे के पीछे क्या चल रहा था। बाद में वह फिर से जन्म लेने वाली ईसाई और पोर्नोग्राफी विरोधी आंदोलन की प्रवक्ता बन गईं।",Human,Controversial,Adult,Female,Entertainment,Exotic,Real,Dead,Modern,Singular,Honorific,Non-Honorific,Non-Honorific
Hindi,किरनजीत अहलूवालिया,"किरनजीत अहलूवालिया एक भारतीय मूल की ब्रिटिश महिला हैं। इन्होंने अपने पति से कड़ी प्रतारणा ग्रहण करने के बाद उन्हें आग लगा दी थी, जिनसे बाद में उनकी मृत्यु हो गई थी।",Human,Controversial,Adult,Female,In Famous/Controversial Activists,Exotic,Real,Alive,Modern,Singular,Honorific,Honorific,Non-Honorific
Hindi,मोनिका लेविन्सकी,"मोनिका सैमिल लेविंस्की''' (जन्म 23 जुलाई 1973) एक अमेरिकी कार्यकर्ता, लेखिका ,टेलीविजन व्यक्तित्व, फैशन डिजाइनर और पूर्व व्हाइट हाउस इंटर्न है। राष्ट्रपति बिल क्लिंटन ने 1995 और 1996 में व्हाइट हाउस में इंटर्न के रूप में काम करने के दौरान लेविंस्की के साथ संबंध होने की बात स्वीकार की। यह मामला और इसके नतीजे (जिसमें क्लिंटन का महाभियोग शामिल था) बाद में क्लिंटन-लेविंस्की कांड के रूप में जाना जाने लगा। राजनीतिक घोटाले के सार्वजनिक कवरेज के परिणामस्वरूप, लेविंस्की ने अंतरराष्ट्रीय सेलिब्रिटी का दर्जा प्राप्त किया। वह बाद में कई तरह के उपक्रमों में शामिल हो गईं, जिसमें उनके नाम के तहत हैंडबैग की एक लाइन डिजाइन करना, एक आहार योजना के लिए एक विज्ञापन प्रवक्ता के रूप में सेवा करना और एक टेलीविजन व्यक्तित्व के रूप में काम करना शामिल था। लेविंस्की ने बाद में लंदन में मनोविज्ञान में मास्टर डिग्री हासिल करने के लिए सार्वजनिक सुर्खियों को छोड़ दिया। 2014 में, वह एक सामाजिक कार्यकर्ता के रूप में सार्वजनिक रूप से साइबरबुलिंग के खिलाफ बोलती हुई लौट आई।",Human,Controversial,Adult,Female,Activists and Reformers,Exotic,Real,Alive,Modern,Singular,Honorific,Honorific,Non-Honorific
Hindi,अब्द अल-अज़ीज़ इब्न बाज़,"शेख़ '''अब्द अल अजीज इब्न अब्दुल्ला इब्न बाज़''' (21 नवंबर 1912 - 13 मई 1999) सऊदी अरब के इस्लामी विद्वान थे। इन्होंने 1993 से 1999 में अपनी मृत्यु तक सऊदी अरब के ग्रैंड मुफ्ती के रूप में कार्य किया। फ्रांसीसी राजनीतिक वैज्ञानिक गाइल्स केपेल के अनुसार, इब्न बाज़ वह ""प्रतिष्ठित व्यक्ति"" थे जिनकी ""अत्यधिक धार्मिक विद्वता और हठधर्मिता"" के लिए उनकी प्रतिष्ठा ने उन्हें सऊदी अरब की आबादी के बीच स्वीकृति दिलाई। उनकी मृत्यु के बाद सरकार के पास ""उनकी जगह भरने"" के लिए सलाफ़ी विद्वानों में से कोई तुलनीय व्यक्ति नहीं रह गया। वह सलाफ़ी विचारधारा के एक प्रमुख प्रस्तावक थे। इब्न बाज़ ने सोवियत विरोधी जिहाद के दौरान मुजाहिदीन का समर्थन करने के लिए ज़कात को अधिकृत करने वाला एक फतवा जारी किया। उन्होंने फिलिस्तानी जिहादी अब्दुल्ला आज़म के वक्तव्य को अपना समर्थन दिया। यही सोवियत संघ के खिलाफ जिहाद के सफल आह्वान में एक शक्तिशाली प्रभाव था। ऐसा माना जाता है कि यह आधुनिक समय में किसी राष्ट्र द्वारा दूसरे राष्ट्र के खिलाफ जिहाद का पहला आधिकारिक आह्वान है। . Ibn Baz Fatwas, Volume 27, Book on Da'wah. An interview by the Pakistani magazine: Takbir. इब्न बाज़ के कई विचार और निर्णय विवादास्पद माने जाते हैं (सऊदी अरब के अंदर भी और बाहर भी), जिनमें ब्रह्मांड विज्ञान, महिलाओं के अधिकार, ओस्लो समझौते के लिए सऊदी अरब का समर्थन और सऊदी अरब की भूमि में खाड़ी युद्ध के दौरान और उसके बाद दो पवित्र मस्जिदों में गैर-मुस्लिम सैनिकों को तैनात करने की स्वीकार्यता शामिल है। ओसामा बिन लादेन ने इब्न बाज़ और उनके फैसलों की कड़ी निंदा की जिसमें उन्होंने सऊदी अरब की विदेश नीति और पश्चिमी शक्तियों के साथ गठबंधन का समर्थन किया था।",Human,Controversial,Old,Male,Religion and Spirituality,Exotic,Real,Dead,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,कैथरीन फ्रेजर (क्रिकेटर),"कैथरीन फ्रेजर''' (जन्म 9 अप्रैल 2005) एक स्कॉटिश क्रिकेटर हैं। मई 2019 में, उन्हें स्पेन में 2019 आईसीसी महिला क्वालीफायर यूरोप टूर्नामेंट के लिए स्कॉटलैंड की टीम में नामित किया गया था। उन्होंने 29 जून 2019 को जर्मनी के खिलाफ स्कॉटलैंड के लिए अपना महिला ट्वेंटी 20 अंतर्राष्ट्रीय (मटी20आई) बनाया। 14 साल और 81 दिन की उम्र में, वह एक मटी20आई मैच में स्कॉटलैंड का प्रतिनिधित्व करने वाली सबसे कम उम्र की महिला क्रिकेटर थीं। अगस्त 2019 में, उन्हें 2019 नीदरलैंड महिला चतुष्कोणीय श्रृंखला के लिए स्कॉटलैंड की टीम में नामित किया गया था। वह 8 अगस्त 2019 को थाईलैंड के खिलाफ स्कॉटलैंड की श्रृंखला का पहला मैच खेली। उन्होंने छह मैचों में नौ बर्खास्तगी के साथ संयुक्त रूप से अग्रणी विकेट लेने वाले खिलाड़ी के रूप में टूर्नामेंट का समापन किया। उसी महीने बाद में, उन्हें स्कॉटलैंड में 2019 आईसीसी महिला विश्व ट्वेंटी 20 क्वालीफायर टूर्नामेंट के लिए स्कॉटलैंड की टीम में नामित किया गया था। टूर्नामेंट के लिए अपने चयन पर, फ्रेजर ने कहा कि यह ""वास्तव में वास्तव में रोमांचक"" था और ""यह एक महान अवसर है""।",Human,Famous,Juvenile,Female,Sports,Exotic,Real,Alive,Modern,Singular,Honorific,Honorific,Non-Honorific
Hindi,वेवेल रामकलावन,वेवेल रामकलावन''' (जन्म १९६१) सेशेल्स के राजनीतिज्ञ है। वह सेशेल्स के राष्ट्रपति है। इनके पूर्वज भारत के बिहार राज्य के गोपालगंज जिला के बरौली प्रखंड के परसौनी गाव के रहने वाले थे.,Human,Famous,Adult,Male,Politics and Governance,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,जूडस इस्कैरियट,"जूडस इस्कैरियट''', (,''यहूदा'', ) बाइबल के न्यू टेस्टामेंट के अनुसार ईसा मसीह के बारह मूल धर्मदूतों में से एक थे और प्रधान पादरी के कहने पर यीशु को धोखा देने के लिए उन्हें अधिक जाना जाता है। , , , , , , ,",Human,In Famous,Adult,Male,Religion and Spirituality,Exotic,Real,Dead,Historical,Singular,Honorific,Honorific,Non-Honorific
Hindi,अमीना गुरीब-फकीम,बीबी अमीना फिरदौस गुरीब-फकीम''' (जन्म १७ अक्टूबर १९५९) एक मॉरिशियाई जैवविविधता की वैज्ञानिक हैं जो वर्तमान में मॉरिशस की राष्ट्रपति हैं। दिसम्बर २०१४ में वह लेलेप गठबंधन से वह राष्ट्रपति पद की उम्मीद्वार चुनी गयी। २९ मई २०१५ को राष्ट्रपति कैलाश प्रयाग के इस्तीफे के बाद वह मॉरिशस संसद में सर्वसम्मति से राष्ट्रपति पद पर चुनी गयी। गुरीब-फकीम एलिजाबेथ द्वितीय व कार्यवाहक राष्ट्रपति मोनिक़ ओहसन बेलेपेयु के बाद तृतीय महिला राष्ट्राध्यक्ष हैं। वह स्वतंत्र मॉरिशस की प्रथम पूर्णकालिक महिला राष्ट्राध्यक्ष हैं। १७ मार्च २०१८ को क्रेडिट कार्ड से लग्जरी निजी सामान की खरीद करने के कारण विवादों में आने से उन्होंने राष्ट्रपति पद से इस्तीफा दे दिया। फकीम का इस्तीफा २३ मार्च २०१८ से प्रभावी होगा।,Human,Controversial,Adult,Female,Politics and Governance,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,लिंडा लवलेस,"लिंडा लवलेस''' (जन्म लिंडा सुज़न बोरमैन; 10 जनवरी, 1949 - 22 अप्रैल, 2002) एक अमेरिकी पॉर्न फिल्म अभिनेत्री थीं, जिन्हें 1972 की हार्डकोर फिल्म डीप थ्रोट में उनके प्रदर्शन के लिए जाना जाता था। हालांकि उस समय फिल्म एक बड़ी सफलता थी, बाद में बोरमैन ने कहा कि उनके अपमानजनक पति, चक ट्रेयनोर ने उन्हें प्रदर्शन में धमकी दी और उन्हें मजबूर किया। अपनी आत्मकथा ऑर्डील में, उन्होंने वर्णन किया कि पर्दे के पीछे क्या चल रहा था। बाद में वह फिर से जन्म लेने वाली ईसाई और पोर्नोग्राफी विरोधी आंदोलन की प्रवक्ता बन गईं।",Human,Controversial,Adult,Female,Entertainment,Exotic,Real,Dead,Modern,Singular,Honorific,Non-Honorific,Non-Honorific
Hindi,लिसा जेरार्ड,"ळिस ङेर्‍अर्द् (बोर्न April 12, 1961) इस अन Australian मुसिचिअन्, सिन्गेर् अन्द चोम्पोसेर् व्हो रोसे तो प्रोमिन्चे अस पर्त ओफ् थे मुसिच ग्रोउप डेअद ॰अन डन्चे विथ ईरिश् फोर्मेर पर्त्नेर ब्रेन्दन पेर्‍य्। षे इस क्नोव्न फोर हेर दी हौन्तिन्ग चोन्त्रल्तो वोइचे।",Human,Famous,Adult,Female,Entertainment,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Honorific,Non-Honorific
Hindi,एलिसन टायलर,एलिसन टायलर''' एक अमेरिकी पॉर्न फिल्म अभिनेत्री है।,Human,Controversial,Adult,Female,Entertainment,Exotic,Real,Alive,Modern,Singular,Non-Honorific,Non-Honorific,Non-Honorific
